127.0.0.1 - - [29/Jan/2024:09:45:17 -0800] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [29/Jan/2024:14:57:25 -0800] "POST /Shopaholic/LoginServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:14:57:25 -0800] "GET /Shopaholic/UserServlet HTTP/1.1" 200 2165
0:0:0:0:0:0:0:1 - - [29/Jan/2024:14:57:28 -0800] "POST /Shopaholic/AddToCartServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:14:57:28 -0800] "GET /Shopaholic/UserServlet HTTP/1.1" 200 2165
0:0:0:0:0:0:0:1 - - [29/Jan/2024:14:57:29 -0800] "POST /Shopaholic/EditCartServlet HTTP/1.1" 200 1540
0:0:0:0:0:0:0:1 - - [29/Jan/2024:14:57:48 -0800] "GET /Shopaholic/UserServlet? HTTP/1.1" 200 2165
0:0:0:0:0:0:0:1 - - [29/Jan/2024:14:57:49 -0800] "GET /Shopaholic/LogoutServlet?UserType=User HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:14:57:49 -0800] "GET /Shopaholic/login.jsp HTTP/1.1" 200 3737
0:0:0:0:0:0:0:1 - - [29/Jan/2024:14:57:53 -0800] "GET /Shopaholic/merchantlogin.jsp HTTP/1.1" 200 3270
0:0:0:0:0:0:0:1 - - [29/Jan/2024:14:57:58 -0800] "POST /Shopaholic/LoginServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:14:57:58 -0800] "GET /Shopaholic/MerchantServlet HTTP/1.1" 200 1741
0:0:0:0:0:0:0:1 - - [29/Jan/2024:14:58:00 -0800] "POST /Shopaholic/MerchantServlet HTTP/1.1" 200 2815
0:0:0:0:0:0:0:1 - - [29/Jan/2024:14:58:11 -0800] "POST /Shopaholic/MerchantServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:14:58:11 -0800] "GET /Shopaholic/MerchantServlet HTTP/1.1" 200 2192
0:0:0:0:0:0:0:1 - - [29/Jan/2024:14:58:14 -0800] "GET /Shopaholic/LogoutServlet?UserType=Merchant HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:14:58:14 -0800] "GET /Shopaholic/merchantlogin.jsp HTTP/1.1" 200 3270
0:0:0:0:0:0:0:1 - - [29/Jan/2024:14:58:17 -0800] "POST /Shopaholic/LoginServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:14:58:17 -0800] "GET /Shopaholic/MerchantServlet HTTP/1.1" 200 2192
0:0:0:0:0:0:0:1 - - [29/Jan/2024:14:58:19 -0800] "POST /Shopaholic/EditProductServlet HTTP/1.1" 200 3282
0:0:0:0:0:0:0:1 - - [29/Jan/2024:14:58:21 -0800] "GET /Shopaholic/MerchantServlet HTTP/1.1" 200 2192
0:0:0:0:0:0:0:1 - - [29/Jan/2024:14:58:24 -0800] "GET /Shopaholic/LogoutServlet?UserType=Merchant HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:14:58:24 -0800] "GET /Shopaholic/merchantlogin.jsp HTTP/1.1" 200 3270
0:0:0:0:0:0:0:1 - - [29/Jan/2024:14:58:26 -0800] "GET /Shopaholic/login.jsp HTTP/1.1" 200 3737
0:0:0:0:0:0:0:1 - - [29/Jan/2024:14:58:29 -0800] "POST /Shopaholic/LoginServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:14:58:29 -0800] "GET /Shopaholic/UserServlet HTTP/1.1" 200 2851
0:0:0:0:0:0:0:1 - - [29/Jan/2024:14:58:55 -0800] "GET /Shopaholic/LogoutServlet?UserType=User HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:14:58:55 -0800] "GET /Shopaholic/login.jsp HTTP/1.1" 200 3737
0:0:0:0:0:0:0:1 - - [29/Jan/2024:14:58:56 -0800] "GET /Shopaholic/login.jsp HTTP/1.1" 200 3737
0:0:0:0:0:0:0:1 - - [29/Jan/2024:14:58:56 -0800] "GET /Shopaholic/images/signin-image.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:14:58:57 -0800] "GET /Shopaholic/createaccount.jsp HTTP/1.1" 200 3895
0:0:0:0:0:0:0:1 - - [29/Jan/2024:14:59:08 -0800] "POST /Shopaholic/SignUpServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:14:59:08 -0800] "GET /Shopaholic/MerchantServlet HTTP/1.1" 200 1284
0:0:0:0:0:0:0:1 - - [29/Jan/2024:14:59:09 -0800] "POST /Shopaholic/MerchantServlet HTTP/1.1" 200 2815
0:0:0:0:0:0:0:1 - - [29/Jan/2024:14:59:15 -0800] "POST /Shopaholic/MerchantServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:14:59:15 -0800] "GET /Shopaholic/MerchantServlet HTTP/1.1" 200 1729
0:0:0:0:0:0:0:1 - - [29/Jan/2024:14:59:18 -0800] "GET /Shopaholic/LogoutServlet?UserType=Merchant HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:14:59:18 -0800] "GET /Shopaholic/merchantlogin.jsp HTTP/1.1" 200 3270
0:0:0:0:0:0:0:1 - - [29/Jan/2024:14:59:20 -0800] "GET /Shopaholic/createaccount.jsp HTTP/1.1" 200 3895
0:0:0:0:0:0:0:1 - - [29/Jan/2024:14:59:29 -0800] "POST /Shopaholic/SignUpServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:14:59:29 -0800] "GET /Shopaholic/UserServlet HTTP/1.1" 200 2153
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:00:41 -0800] "GET /Shopaholic/LogoutServlet?UserType=User HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:00:41 -0800] "GET /Shopaholic/login.jsp HTTP/1.1" 200 3737
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:00:42 -0800] "GET /Shopaholic/login.jsp HTTP/1.1" 200 3737
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:00:42 -0800] "GET /Shopaholic/images/signin-image.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:00:44 -0800] "GET /Shopaholic/createaccount.jsp HTTP/1.1" 200 3895
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:00:51 -0800] "POST /Shopaholic/SignUpServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:00:51 -0800] "GET /Shopaholic/UserServlet HTTP/1.1" 200 1473
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:00:52 -0800] "GET /Shopaholic/LogoutServlet?UserType=User HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:00:52 -0800] "GET /Shopaholic/login.jsp HTTP/1.1" 200 3737
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:00:54 -0800] "GET /Shopaholic/createaccount.jsp HTTP/1.1" 200 3895
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:01:03 -0800] "POST /Shopaholic/SignUpServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:01:03 -0800] "GET /Shopaholic/MerchantServlet HTTP/1.1" 200 1284
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:01:04 -0800] "POST /Shopaholic/MerchantServlet HTTP/1.1" 200 2815
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:01:17 -0800] "POST /Shopaholic/MerchantServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:01:17 -0800] "GET /Shopaholic/MerchantServlet HTTP/1.1" 200 1735
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:01:20 -0800] "GET /Shopaholic/LogoutServlet?UserType=Merchant HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:01:20 -0800] "GET /Shopaholic/merchantlogin.jsp HTTP/1.1" 200 3270
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:01:24 -0800] "GET /Shopaholic/login.jsp HTTP/1.1" 200 3737
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:01:27 -0800] "POST /Shopaholic/LoginServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:01:27 -0800] "GET /Shopaholic/UserServlet HTTP/1.1" 200 2160
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:01:29 -0800] "POST /Shopaholic/AddToCartServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:01:29 -0800] "GET /Shopaholic/UserServlet HTTP/1.1" 200 2160
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:01:30 -0800] "POST /Shopaholic/EditCartServlet HTTP/1.1" 200 1534
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:01:36 -0800] "GET /Shopaholic/UserServlet? HTTP/1.1" 200 2160
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:02:25 -0800] "GET /Shopaholic/LogoutServlet?UserType=User HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:02:25 -0800] "GET /Shopaholic/login.jsp HTTP/1.1" 200 3520
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:02:26 -0800] "GET /Shopaholic/login.jsp HTTP/1.1" 200 3520
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:02:27 -0800] "GET /Shopaholic/images/signin-image.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:02:29 -0800] "GET /Shopaholic/createaccount.jsp HTTP/1.1" 200 3895
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:03:19 -0800] "GET /Shopaholic/createaccount.jsp HTTP/1.1" 200 3961
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:03:19 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:03:19 -0800] "GET /Shopaholic/images/signup-image.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:03:46 -0800] "GET /Shopaholic/createaccount.jsp HTTP/1.1" 200 3960
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:03:46 -0800] "GET /Shopaholic/style.css HTTP/1.1" 200 4973
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:03:46 -0800] "GET /Shopaholic/images/signup-image.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:04:14 -0800] "GET /Shopaholic/createaccount.jsp HTTP/1.1" 200 3960
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:04:14 -0800] "GET /Shopaholic/style.css HTTP/1.1" 200 4973
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:04:14 -0800] "GET /Shopaholic/images/signup-image.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:06:50 -0800] "GET /Shopaholic/createaccount.jsp HTTP/1.1" 200 3860
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:06:50 -0800] "GET /Shopaholic/style.css HTTP/1.1" 200 4973
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:06:50 -0800] "GET /Shopaholic/images/signup-image.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:06:50 -0800] "GET /Shopaholic/style.css HTTP/1.1" 200 4973
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:06:52 -0800] "POST /Shopaholic/SignUpServlet HTTP/1.1" 404 774
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:06:56 -0800] "GET /Shopaholic/createaccount.jsp HTTP/1.1" 200 3860
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:06:56 -0800] "GET /Shopaholic/style.css HTTP/1.1" 200 4973
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:06:56 -0800] "GET /Shopaholic/images/signup-image.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:07:58 -0800] "GET /Shopaholic/createaccount.jsp HTTP/1.1" 200 3827
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:07:58 -0800] "GET /Shopaholic/style.css HTTP/1.1" 200 4973
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:07:58 -0800] "GET /Shopaholic/images/signup-image.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:07:58 -0800] "GET /Shopaholic/style.css HTTP/1.1" 200 4973
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:08:03 -0800] "POST /Shopaholic/SignUpServlet HTTP/1.1" 404 774
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:08:42 -0800] "GET /Shopaholic/createaccount.jsp HTTP/1.1" 200 3835
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:08:43 -0800] "GET /Shopaholic/style.css HTTP/1.1" 200 4973
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:08:43 -0800] "GET /Shopaholic/images/signup-image.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:08:46 -0800] "POST /Shopaholic/SignUpServlet HTTP/1.1" 404 774
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:09:26 -0800] "GET /Shopaholic/createaccount.jsp HTTP/1.1" 200 3835
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:09:26 -0800] "GET /Shopaholic/style.css HTTP/1.1" 200 4973
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:09:26 -0800] "GET /Shopaholic/images/signup-image.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:09:27 -0800] "POST /Shopaholic/SignUpServlet HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:09:30 -0800] "GET /Shopaholic/createaccount.jsp HTTP/1.1" 200 3835
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:09:30 -0800] "GET /Shopaholic/style.css HTTP/1.1" 200 4973
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:09:30 -0800] "GET /Shopaholic/images/signup-image.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:10:39 -0800] "GET /Shopaholic/createaccount.jsp HTTP/1.1" 200 3917
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:10:39 -0800] "GET /Shopaholic/style.css HTTP/1.1" 200 4973
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:10:39 -0800] "GET /Shopaholic/images/signup-image.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:10:39 -0800] "GET /Shopaholic/style.css HTTP/1.1" 200 4973
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:10:41 -0800] "POST /Shopaholic/SignUpServlet HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:10:43 -0800] "GET /Shopaholic/createaccount.jsp HTTP/1.1" 200 3917
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:10:44 -0800] "GET /Shopaholic/style.css HTTP/1.1" 200 4973
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:10:44 -0800] "GET /Shopaholic/images/signup-image.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:11:57 -0800] "GET /Shopaholic/createaccount.jsp HTTP/1.1" 200 3958
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:11:57 -0800] "GET /Shopaholic/style.css HTTP/1.1" 200 4973
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:11:57 -0800] "GET /Shopaholic/images/signup-image.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:11:57 -0800] "GET /Shopaholic/style.css HTTP/1.1" 200 4973
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:12:23 -0800] "GET /Shopaholic/createaccount.jsp HTTP/1.1" 200 3960
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:12:23 -0800] "GET /Shopaholic/style.css HTTP/1.1" 200 4973
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:12:23 -0800] "GET /Shopaholic/images/signup-image.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:12:42 -0800] "GET /Shopaholic/createaccount.jsp HTTP/1.1" 200 4014
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:12:42 -0800] "GET /Shopaholic/style.css HTTP/1.1" 200 4973
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:12:42 -0800] "GET /Shopaholic/images/signup-image.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:13:07 -0800] "GET /Shopaholic/login.jsp HTTP/1.1" 200 3453
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:13:13 -0800] "POST /Shopaholic/LoginServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:13:13 -0800] "GET /Shopaholic/UserServlet HTTP/1.1" 200 2159
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:13:13 -0800] "GET /Shopaholic/images/product-1.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:13:15 -0800] "POST /Shopaholic/AddToCartServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:13:15 -0800] "GET /Shopaholic/UserServlet HTTP/1.1" 200 2159
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:13:18 -0800] "POST /Shopaholic/EditCartServlet HTTP/1.1" 200 1536
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:13:20 -0800] "POST /Shopaholic/EditCartServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:13:20 -0800] "GET /Shopaholic/EditCartServlet HTTP/1.1" 200 1053
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:13:22 -0800] "GET /Shopaholic/UserServlet? HTTP/1.1" 200 2159
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:13:23 -0800] "GET /Shopaholic/LogoutServlet?UserType=User HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:13:23 -0800] "GET /Shopaholic/login.jsp HTTP/1.1" 200 3453
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:16:16 -0800] "GET /Shopaholic/login.jsp HTTP/1.1" 200 3453
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:16:16 -0800] "GET /Shopaholic/style.css HTTP/1.1" 200 4973
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:16:18 -0800] "GET /Shopaholic/asset/favicon.ico HTTP/1.1" 404 787
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:16:25 -0800] "GET /Shopaholic/merchantlogin.jsp HTTP/1.1" 200 3270
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:16:28 -0800] "POST /Shopaholic/LoginServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:16:28 -0800] "GET /Shopaholic/MerchantServlet HTTP/1.1" 200 1735
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:16:28 -0800] "GET /Shopaholic/images/product-1.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:16:30 -0800] "POST /Shopaholic/MerchantServlet HTTP/1.1" 404 769
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:16:30 -0800] "GET /favicon.ico HTTP/1.1" 404 762
127.0.0.1 - - [29/Jan/2024:15:16:56 -0800] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:16:56 -0800] "GET /Shopaholic/ HTTP/1.1" 200 3453
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:17:04 -0800] "GET /Shopaholic/ HTTP/1.1" 200 3453
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:17:04 -0800] "GET /Shopaholic/asset/favicon.ico HTTP/1.1" 404 787
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:17:10 -0800] "GET /Shopaholic/merchantlogin.jsp HTTP/1.1" 200 3270
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:17:11 -0800] "GET /Shopaholic/createaccount.jsp HTTP/1.1" 200 4014
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:17:33 -0800] "POST /Shopaholic/SignUpServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:17:33 -0800] "GET /Shopaholic/MerchantServlet HTTP/1.1" 200 1291
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:17:35 -0800] "POST /Shopaholic/MerchantServlet HTTP/1.1" 404 769
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:17:35 -0800] "GET /favicon.ico HTTP/1.1" 404 762
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:17:42 -0800] "GET /Shopaholic/createaccount.jsp HTTP/1.1" 200 4014
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:18:05 -0800] "GET /Shopaholic/createaccount.jsp HTTP/1.1" 200 4022
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:18:05 -0800] "GET /Shopaholic/images/signup-image.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:18:05 -0800] "GET /Shopaholic/createaccount.jsp HTTP/1.1" 200 4022
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:18:05 -0800] "GET /Shopaholic/style.css HTTP/1.1" 200 4973
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:18:05 -0800] "GET /Shopaholic/images/signup-image.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:18:17 -0800] "GET /Shopaholic/createaccount.jsp HTTP/1.1" 200 4038
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:18:17 -0800] "GET /Shopaholic/style.css HTTP/1.1" 200 4973
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:18:17 -0800] "GET /Shopaholic/images/signup-image.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:18:22 -0800] "GET /Shopaholic/createaccount.jsp HTTP/1.1" 200 4038
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:18:22 -0800] "GET /Shopaholic/asset/favicon.ico HTTP/1.1" 404 787
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:18:47 -0800] "POST /Shopaholic/SignUpServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:18:47 -0800] "GET /Shopaholic/MerchantServlet HTTP/1.1" 200 1291
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:18:49 -0800] "POST /Shopaholic/MerchantServlet HTTP/1.1" 404 769
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:18:49 -0800] "GET /favicon.ico HTTP/1.1" 404 762
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:19:33 -0800] "GET /Shopaholic/MerchantServlet HTTP/1.1" 200 1291
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:19:34 -0800] "POST /Shopaholic/MerchantServlet HTTP/1.1" 404 769
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:19:43 -0800] "GET /Shopaholic/createaccount.jsp HTTP/1.1" 200 4038
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:19:43 -0800] "GET /Shopaholic/style.css HTTP/1.1" 200 4973
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:19:43 -0800] "GET /Shopaholic/images/signup-image.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:19:43 -0800] "GET /Shopaholic/style.css HTTP/1.1" 200 4973
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:19:47 -0800] "GET /Shopaholic/createaccount.jsp HTTP/1.1" 200 4038
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:19:47 -0800] "GET /Shopaholic/asset/favicon.ico HTTP/1.1" 404 787
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:19:50 -0800] "GET /Shopaholic/login.jsp HTTP/1.1" 200 3453
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:19:57 -0800] "POST /Shopaholic/LoginServlet HTTP/1.1" 200 3455
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:20:01 -0800] "GET /Shopaholic/merchantlogin.jsp HTTP/1.1" 200 3270
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:20:04 -0800] "GET /Shopaholic/login.jsp HTTP/1.1" 200 3453
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:20:05 -0800] "GET /Shopaholic/merchantlogin.jsp HTTP/1.1" 200 3270
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:20:06 -0800] "GET /Shopaholic/createaccount.jsp HTTP/1.1" 200 4038
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:20:23 -0800] "POST /Shopaholic/SignUpServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:20:23 -0800] "GET /Shopaholic/UserServlet HTTP/1.1" 200 2166
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:21:11 -0800] "GET /Shopaholic/LogoutServlet?UserType=User HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:21:12 -0800] "GET /Shopaholic/login.jsp HTTP/1.1" 200 3453
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:21:17 -0800] "GET /Shopaholic/login.jsp HTTP/1.1" 200 3453
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:21:35 -0800] "GET /Shopaholic/login.jsp HTTP/1.1" 200 3453
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:21:38 -0800] "POST /Shopaholic/LoginServlet HTTP/1.1" 200 3455
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:21:40 -0800] "GET /Shopaholic/createaccount.jsp HTTP/1.1" 200 4038
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:21:53 -0800] "POST /Shopaholic/SignUpServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:21:53 -0800] "GET /Shopaholic/MerchantServlet HTTP/1.1" 200 1284
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:21:54 -0800] "POST /Shopaholic/MerchantServlet HTTP/1.1" 404 769
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:21:55 -0800] "GET /favicon.ico HTTP/1.1" 404 762
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:22:24 -0800] "POST /Shopaholic/MerchantServlet HTTP/1.1" 404 769
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:23:01 -0800] "POST /Shopaholic/SignUpServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:23:01 -0800] "GET /Shopaholic/MerchantServlet HTTP/1.1" 200 1290
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:23:04 -0800] "POST /Shopaholic/MerchantServlet HTTP/1.1" 404 769
0:0:0:0:0:0:0:1 - - [29/Jan/2024:15:24:17 -0800] "GET /Shopaholic/MerchantServlet HTTP/1.1" 200 1290
